name,styleUrl,longitude,latitude,ward
MUNICIPAL SCHOOL (ANTOP HILL),0,72.868665,19.025361,    F/N   
MATUNGA POLICE STATION (KINGS CIRCLE STATION),0,72.857861,19.030541,    F/N   
"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",0,72.852803,19.02398,    F/N   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.856315,19.028047,    F/N   
WADALA FLYOVER BRIDGE,0,72.860414,19.018681,    F/N   
AMAR TALKIES,0,72.910462,19.051802,    M/W   
DUKES COMPANY (DEONAR),0,72.909628,19.046571,    M/W   
P.W.D. GROUND (CHEMBUR),0,72.909555,19.06772,    M/W   
M-WEST-MCGM OFFICE,0,72.899485,19.061294,    M/W   
SAHAKAR NAGAR (CHEMBUR-E),0,72.893879,19.063831,    M/W   
BARKAT ALI DARGAH,0,72.865704,19.020003,    F/N   
BHARANI NAKA (ANTOP HILL),0,72.871116,19.025616,    F/N   
B.P.T. COLONY (BARKAT ALI MARG),0,72.864148,19.017617,    F/N   
NADKARNI PARK WELFARE CENTRE,0,72.863104,19.016144,    F/N   
B.P.T. COLONY (BARKAT ALI MARG),0,72.863086,19.014536,    F/N   
C.G.S.DISPENSARY,0,72.862991,19.029803,    F/N   
"GODREJ FOODS COMPANY, VEG.OILS (WADALA-E)",0,72.861379,19.009485,    F/S   
GURU TEG BAHADUR NAGAR STATION,0,72.863452,19.037474,    F/N   
INDIAN HUME PIPE COMPANY,0,72.86615,19.021783,    F/N   
I.B.P COMPANY (SEWREE),0,72.855569,19.004648,    F/S   
INDIRA NAGAR (SEWREE),0,72.854589,18.992768,    F/S   
KANE NAGAR,0,72.865927,19.02957,    F/N   
KANE NAGAR,0,72.865803,19.029498,    F/N   
TATWADNYAN VIDYAPITH,0,72.977715,19.223727,    T   
THANE CIVIL HOSPITAL,0,72.978825,19.199064,    T   
AIROLI TOLL NAKA,0,72.96995,19.152539,    T   
VAISHALI NAGAR (MULUND-W),0,72.9456667,19.1866,    T   
VANDANA CINEMA,0,72.970447,19.194457,    T   
"VIDYABEN GARDI SCHOOL, KESHAVPADA",0,72.947267,19.170932,    T   
VRINDAVAN SOCIETY (THANE),0,72.982734,19.208269,    T   
WAGHBIL,0,72.972743,19.252563,    T   
WAGLE CIRCLE,0,72.949918,19.194593,    T   
"YASHASVI NAGAR, VARDHAMAN GARDEN",0,72.983905,19.218405,    T   
YOGI HILLS (MULUND-W),0,72.9388,19.1842833,    T   
SAHAKAR BAZAR (AIROLI),0,72.999704,19.150204,    T   
MAHARANA PRATAP CHOWK (MULUND CHECK NAKA-W),0,72.954511,19.183273,    T   
"NOVELTY CINEMA, DR.BHADKAMKAR ROAD",0,72.81902,18.961937,    D   
DR.M.IQBAL CHOWK (J J HOSPITAL),0,72.831762,18.962886,    E   
MAHALAXMI TEMPLE,0,72.808287,18.976465,    D   
NAIR HOSPITAL,0,72.822666,18.973784,    E   
VATSALABAI DESAI CHOWK (HAJI ALI),0,72.813517,18.978502,    D   
HASRAT MOHANI CHOWK,0,72.828416,18.967798,    E   
JUHU SHOPPING CENTRE (JVPD),0,72.834971,19.115466,    K/W   
"SANTACRUZ STATION (W) ROAD, KASHIBAI HOSPITAL",0,72.837408,19.084128,    M/E   
PARSI COLONY (JUHU),0,72.827389,19.100157,    M/E   
UTPAL SANGHAVI SCHOOL,0,72.828235,19.112625,    K/W   
MANO-BINA APARTMENTS,0,72.839589,19.116309,    K/W   
CHIRAG NAGAR,0,72.897718,19.086544,    N   
"DNYANSADHANA COLLEGE, KOPARI",0,72.96517,19.184195,    T   
"DR.AMBEDKAR CHOWK, INDIRA NAGAR THANE",0,72.949899,19.204747,    T   
HINDUSTAN CHOWK (MULUND-W),0,72.93889,19.17712,    T   
KOLBAD,0,72.977171,19.204051,    T   
MULUND (W) MCGM GARDEN,0,72.948721,19.175883,    T   
MANPADA,0,72.975966,19.235146,    T   
MULUND SONAPUR,0,72.953808,19.178521,    T   
MUNICIPAL HOSPITAL (MULUND-E),0,72.960054,19.171935,    T   
PANCHAMRUT,0,72.97066,19.256981,    T   
PAWAR NAGAR BUS STATION (THANE),0,72.966379,19.229003,    T   
MAHARSHI ARVIND CHOWK (MULUND-W),0,72.951868,19.175603,    T   
SANTOSHI MATA MANDIR (MULUND-W),0,72.949187,19.183264,    T   
"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",0,72.853458,19.024694,    F/N   
"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",0,72.852224,19.023347,    F/N   
"DON BOSCO, KHALSA COLLEGE",0,72.857068,19.024018,    F/N   
KORBA MITHAGAR,0,72.864481,19.016099,    F/N   
KORBA MITHAGAR,0,72.864234,19.015982,    F/N   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.854796,19.026836,    F/N   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.856904,19.027234,    F/N   
NADKARNI PARK,0,72.862305,19.017806,    F/N   
PRATIKSHA NAGAR DEPOT,0,72.874772,19.044616,    F/N   
PRATIKSHA NAGAR DEPOT,0,72.874791,19.044716,    F/N   
RANI LAXMIBAI CHOWK (SION),0,72.862681,19.04106,    F/N   
SANGAM NAGAR (WADALA-E),0,72.869474,19.021649,    F/N   
SANGAM NAGAR (WADALA-E),0,72.86937,19.021658,    F/N   
MAHARANA PRATAP CHOWK (MULUND CHECK NAKA-W),0,72.954216,19.183381,    T   
AMBIKA NAGAR,0,72.955718,19.197646,    T   
MHADA COLONY BUS STATION (MULUND-E),0,72.968231,19.168864,    T   
"MAHARANA PRATAP CHOWK (MULUND-W), R MALL",0,72.952068,19.183643,    T   
FLOWER VALLEY SOCIETY,0,72.972398,19.207818,    T   
"NIRMAL LIFE STYLE, HOECHST COMPANY",0,72.938321,19.1658,    T   
KHOPAT,0,72.973167,19.200627,    T   
"ORLEM POST OFFICE, S.N.D.T.COLLEGE",0,72.842064,19.19133,    P/N   
"CHINCHVALI PHATAK, SARVODAYA BALIKA VIDYALAYA",0,72.84522,19.178729,    P/N   
BANK OF BARODA (MALAD-W),0,72.834087,19.178632,    P/N   
"MITH CHOWKY, KAVI.V.R.KANT CHOWK",0,72.832685,19.195642,    P/N   
"ORLEM CHURCH, VALNAI VILLAGE",0,72.837963,19.195564,    P/N   
KALINA VILLAGE,0,72.865805,19.077812,    L   
KURLA STATION (W),0,72.878922,19.067411,    L   
SANTACRUZ STATION (E),0,72.842475,19.081241,    M/E   
VAKOLA POLICE STATION,0,72.846237,19.082472,    M/E   
ACHARYA ATRE CHOWK (WORLI NAKA),0,72.816293,18.99669,    G/S   
RUBY MILL,0,72.845156,19.024138,    F/N   
"PAREL S.T.DEPOT, SANT ROHIDAS CHOWK",0,72.832219,19.010831,    G/S   
WORLI SEA FACE (N),0,72.817436,19.015635,    G/S   
WORLI VILLAGE,0,72.819629,19.01673,    G/S   
NEHRU PLANETARIUM (WORLI),0,72.813774,18.98927,    E   
"FLORA HOTEL, WATUMAL ENGG.COLLEGE",0,72.814483,19.003455,    G/S   
"JAKHADEVI, DADAR POLICE STATION",0,72.834372,19.014771,    G/S   
AIROLI BUS STATION,0,72.998299,19.156944,    T   
ORLEM WELL,0,72.840551,19.193181,    P/N   
SAIBABA PARK (EVERSHINE NAGAR),0,72.833353,19.19258,    P/N   
THAKUR NAGAR (CAVES ROAD),0,72.85828,19.137876,    G/N   
ANTOP HILL EXTENSION,0,72.869568,19.024811,    F/N   
V.J.T.I.COLLEGE,0,72.854731,19.023918,    F/N   
"INDIAN OIL DEPOT (WADALA-E), BARKAT ALI DARGAH",0,72.863927,19.021014,    F/N   
"CHEMBUR NAKA, SWAMI VIVEKANAND CHOWK",0,72.895022,19.055664,    M/W   
JAFRI ENGLISH SCHOOL,0,72.921023,19.067669,    N   
SAMRAT ASHOK NAGAR (DEONAR),0,72.911202,19.055353,    M/W   
GAWANPADA (MULUND-E),0,72.961414,19.172911,    T   
MULLA BAUG,0,72.975795,19.239292,    T   
KARMAVEER DADASAHEB GAIKWAD NAGAR (ANTOP HILL),0,72.866046,19.037439,    F/N   
SARDAR NAGAR NO.4 (GTB NAGAR),0,72.867406,19.035253,    F/N   
"SAMAJ MANDIR HALL (SION KOLIWADA), SARDAR NAGAR",0,72.867023,19.039725,    F/N   
SEWREE RAILWAY PHATAK,0,72.855714,19.000637,    F/S   
SEWREE RAILWAY PHATAK,0,72.855467,19.000637,    F/S   
LOKMANYA TILAK HOSPITAL (SION),0,72.860462,19.035069,    F/N   
BEST RECEIVING CENTRE ( SION),0,72.872901,19.043459,    F/N   
LOKMANYA TILAK HOSPITAL (SION),0,72.860271,19.036252,    F/N   
LOKMANYA TILAK HOSPITAL (SION),0,72.860584,19.037237,    F/N   
V.J.T.I.COLLEGE,0,72.856765,19.021922,    F/N   
GANDHI MARKET (KINGS CIRCLE),0,72.858592,19.032267,    F/N   
KANE NAGAR,0,72.866544,19.029353,    F/N   
CHOKSI HOSPITAL,0,72.844412,19.191937,    P/N   
IJMIMA,0,72.833712,19.184142,    P/N   
MALAD DEPOT,0,72.835119,19.18427,    P/N   
"DHOLEDEV MANDIR, VASARI TEKDI NO.2",0,72.839785,19.173793,    H/W   
"DHOLEDEV MANDIR, VASARI TEKDI NO.2",0,72.839985,19.173902,    H/W   
INDUSTRIAL ESTATE (MALAD-W),0,72.841754,19.185882,    P/N   
NAVY NAGAR (MALAD-W),0,72.838615,19.187316,    P/N   
CHINCHVALI BUNDER ROAD,0,72.836768,19.178895,    P/N   
CHINCHVALI BUNDER ROAD,0,72.836405,19.180386,    P/N   
MALAD DEPOT,0,72.83567,19.184667,    P/N   
D MART SHOPPING CENTRE-MALAD-W,0,72.835706,19.186809,    P/N   
KACHPADA,0,72.835371,19.189564,    P/N   
EVERSHINE NAGAR (MALAD-W),0,72.834256,19.193529,    P/N   
MAHALAXMI STATION,0,72.824168,18.983253,    E   
"NEHRU PLANETARIUM, N.S.C.I (WORLI)",0,72.814194,18.98694,    E   
KANDIVALI STATION (W),0,72.850337,19.205419,    R/S   
CHARKOP SECTOR 2,0,72.824435,19.215538,    R/S   
RAM MANDIR (BORIVALI -W),0,72.847969,19.219059,    R/C   
SAIBABA MANDIR (KANDIVALI-W),0,72.847362,19.21717,    R/S   
SHIMPAVALI NAKA,0,72.853349,19.223335,    R/C   
CHAKALA CIGARETTE FACTORY,0,72.859069,19.106646,    G/N   
"VILE PARLE STATION (E), DINANATH NATYAGRUH",0,72.844609,19.100891,    M/E   
J.B.NAGAR (ANDHERI-E),0,72.868931,19.111827,    G/N   
MAROL PIPELINE,0,72.873018,19.110402,    G/N   
MITTAL ESTATE (MAROL),0,72.88335,19.10747,    G/N   
MALAD STATION (W),0,72.8472,19.188749,    P/N   
BALLARD PIER,0,72.842237,18.933911,    A   
CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),0,72.835616,18.939083,    A   
CHAKALA MARKET,0,72.83464,18.949499,    B   
DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),0,72.831297,18.926414,    A   
FIRE BRIGADE,0,72.840073,18.947027,    A   
KHADI BHANDAR,0,72.834004,18.936571,    A   
HUTATMA CHOWK,0,72.831351,18.929965,    A   
OLD CUSTOM HOUSE,0,72.835195,18.930284,    A   
RAILWAY ACCIDENT COURT,0,72.839439,18.943946,    A   
VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),0,72.830115,18.944536,    B   
ZAKERIA MASJID,0,72.834353,18.952182,    B   
600 TENAMENT GATE,0,72.919335,19.053358,    M/W   
ACHARYA MARATHE COLLEGE,0,72.908094,19.058469,    M/W   
ANNABHAU SATHE NAGAR (MANKHURD),0,72.930013,19.056206,    M/W   
ASSISI NAGAR (CHEMBUR-W),0,72.912179,19.060548,    M/W   
B.M.C.COMPOST PLANT,0,72.927685,19.057416,    M/W   
"10TH ROAD, CHEMBUR CHURCH",0,72.900551,19.056416,    M/W   
"KRISHNA BAUG, FINE ARTS SOCIETY (CHEMBUR)",0,72.896712,19.059947,    M/W   
"DR.AMBEDKAR UDYAN, CHEMBUR STATION",0,72.900283,19.062342,    M/W   
DEONAR MUNICIPAL COLONY,0,72.924066,19.05494,    M/W   
DEONAR POLICE STATION,0,72.917842,19.0583,    M/W   
DEONAR POLICE STATION,0,72.917538,19.058815,    M/W   
"DR.AMBEDKAR UDYAN, CHEMBUR",0,72.901244,19.060057,    M/W   
"DR.AMBEDKAR UDYAN, CHEMBUR",0,72.900579,19.059009,    M/W   
NATIONAL DAIRY,0,72.83383,19.191451,    P/N   
MALAD STATION (W),0,72.846621,19.188351,    P/N   
RANI SATI NAGAR (MALAD-W),0,72.846997,19.179715,    P/N   
SARVODAYA BALIKA VIDYALAYA (MALAD-W),0,72.84582,19.176643,    P/N   
MALAD STATION (W),0,72.848065,19.189093,    P/N   
SARDAR CHOWK,0,72.842021,19.185114,    P/N   
PARADIGM- B,0,72.831737,19.180455,    P/N   
MADINA MANZIL (MALAD-W),0,72.847334,19.17378,    H/W   
TOLANI NAKA,0,72.865547,19.12955,    G/N   
SUBHASH NAGAR,0,72.851371,19.13611,    G/N   
BHAGWATI HOSPITAL,0,72.854689,19.23957,    R/N   
BORIVALI (W) STATION,0,72.855941,19.230817,    R/C   
BORIVALI (W) STATION,0,72.855134,19.228684,    R/C   
"MAROLNAKA, MATA RAMABAI AMBEDKAR CHOWK",0,72.880907,19.108517,    G/N   
SHREE PARLESHWAR SOCIETY,0,72.846781,19.105834,    K/W   
"VISHAL HALL, PRAKASH STUDIO",0,72.852086,19.118512,    G/N   
ANUSHAKTI NAGAR,0,72.92613,19.042925,    M/W   
APNA BAZAR (VASHI),0,72.997357,19.06981,    N   
CHILDRENS HOME,0,72.928524,19.042881,    M/W   
JUI NAGAR RAILWAY STATION,0,73.015957,19.055387,    N   
KHARGHAR RAILWAY STATION (SUBWAY),0,73.057819,19.027382,    M/W   
MAHARASHTRA STATE CO-OPERATIVE BANK,0,73.002355,19.070162,    N   
TURBHE POLICE STATION,0,73.01899,19.062198,    N   
KAMOTHE JUNCTION,0,73.098301,19.023634,    N   
"SIDDHESHWAR SOCIETY, GHARONDA",0,72.999535,19.118748,    T   
DADAR FIRE BRIGADE,0,72.845248,19.014182,    F/S   
KHODADAD CIRCLE (DADAR TT),0,72.847421,19.017119,    F/S   
JACKERIA BUNDER,0,72.847981,18.990324,    F/S   
JIJAMATA UDYAN (BYCULLA),0,72.834692,18.98139,    E   
AMBEWADI (KALCHOWKY),0,72.84138,18.990447,    F/S   
SANT JAGNADE CHOWK (LALBAUG),0,72.836573,18.992296,    F/S   
MADKEBUWA CHOWK (PAREL),0,72.840382,19.004883,    F/S   
"MUSTAFA BAZAR, SAVLYA TANDEL CHOWK",0,72.840963,18.976236,    E   
MADKEBUWA CHOWK (PAREL),0,72.83857,19.002686,    F/S   
REAY ROAD STATION,0,72.844553,18.97622,    E   
RUIA COLLEGE (MATUNGA-E),0,72.851493,19.021738,    F/N   
SHANTARAM PUJARE CHOWK (KALA CHOWKY),0,72.835532,18.987416,    E   
"DR.AMBEDKAR UDYAN, CHEMBUR",0,72.900579,19.058747,    M/W   
"DR.AMBEDKAR UDYAN, CHEMBUR STATION",0,72.901271,19.061909,    M/W   
DUKES COMPANY (DEONAR),0,72.909513,19.04715,    M/W   
DNYANSAMPADA HIGH SCHOOL,0,72.920616,19.060586,    M/W   
DEONAR FIRE BRIGADE COLONY,0,72.92208,19.055753,    M/W   
INDIAN OIL NAGAR (GOVANDI),0,72.912435,19.063592,    M/W   
INDIAN OIL NAGAR (GOVANDI),0,72.913014,19.063755,    M/W   
JIJAMATA BHOSLE MARG JUNCTION (CHEMBUR),0,72.908547,19.070114,    M/W   
MHADA COLONY (SHIVAJI NAGAR),0,72.915456,19.063114,    M/W   
NARAYAN GURU HIGH SCHOOL (CHEMBUR-W),0,72.908578,19.061044,    M/W   
NEW GAUTAM NAGAR (GOVANDI),0,72.91597,19.06091,    M/W   
NEW GAUTAM NAGAR (GOVANDI),0,72.916065,19.060983,    M/W   
CITIZEN BANK,0,72.850319,19.24684,    R/N   
MANSI PLAZA,0,72.846373,19.244976,    R/N   
MUNICIPAL GARDEN (BORIVALI -W),0,72.849811,19.238122,    R/N   
PEPSI GARDEN,0,72.823339,19.229774,    R/C   
SHIMPAVALI TELEPHONE EXCHANGE,0,72.840186,19.223941,    R/C   
YOGI HOTEL (BORIVALI -W),0,72.843983,19.235074,    R/C   
SHIVSHAKTI SOCIETY,0,72.85224,19.261449,    R/N   
ANTOP HILL POLICE STATION,0,72.864054,19.031737,    F/N   
I.B.P COMPANY (SEWREE),0,72.855836,19.00435,    F/S   
KHALSA COLLEGE (MATUNGA-E),0,72.857381,19.024786,    F/N   
RAWLI CAMP,0,72.869039,19.036663,    F/N   
KARMAVEER DADASAHEB GAIKWAD NAGAR (ANTOP HILL),0,72.866587,19.037421,    F/N   
HIRANANDANI COMPLEX JUNCTION (KHARGHAR),0,73.06509,19.03316,    N   
BHANDUP PEOPLES SCHOOL,0,72.925616,19.140024,    T   
DR.K.B.HEDGEWAR CHOWK BHANDUP SONAPUR,0,72.937752,19.161418,    T   
GELDA NAGAR,0,72.907816,19.097379,    N   
HUMA CINEMA (KANJURMARG-W),0,72.92577,19.129219,    N   
VIKHROLI DEPOT,0,72.919484,19.102847,    N   
KAMRAJ NAGAR (GHATKOPAR-E),0,72.909306,19.073195,    N   
GHATKOPAR STATION (E),0,72.90572,19.083899,    N   
RAJAWADI HOSPITAL,0,72.903954,19.079644,    N   
VALLABH PARK,0,72.912288,19.077912,    N   
VIKHROLI VILLAGE,0,72.930442,19.104196,    N   
BABULNATH JUNCTION,0,72.809355,18.96015,    D   
BEST POWER HOUSE (KUSSARA),0,72.845251,18.96902,    E   
WADALA BUS DEPOT,0,72.852704,19.014729,    F/N   
SEWREE STORE,0,72.856786,18.987484,    F/S   
RAMBHAU BHOGALE MUNICIPAL SCHOOL,0,72.840826,18.982469,    E   
MADKEBUWA CHOWK (PAREL),0,72.84021,19.006102,    F/S   
A.H.ANSARI CHOWK (NAGPADA),0,72.8315,18.9707,    E   
NEW AGRIPADA,0,72.827336,18.976272,    E   
AUGUST KRANTI MAIDAN,0,72.810749,18.96278,    D   
CUMBALA HILL POST OFFICE,0,72.809356,18.969807,    D   
J.MEHTA MARG (NAPEAN SEA ROAD),0,72.79606,18.95077,    D   
INSPECTOR KAKLIS CHOWK,0,72.843953,18.964032,    E   
ALANKAR CINEMA,0,72.827408,18.958059,    B   
RAILWAY SANKALP COLONY (MANKHURD),0,72.93313,19.055222,    M/W   
RAILWAY SANKALP COLONY (MANKHURD),0,72.933462,19.055457,    M/W   
"SAIBABA MANDIR (GOVANDI), KOKAN BANK",0,72.919674,19.065085,    M/W   
SHIVAJI NAGAR BUS STATION,0,72.928957,19.066089,    N   
SHIVAJI NAGAR BUS STATION,0,72.927893,19.066207,    N   
SHIVAJI NAGAR JUNCTION (GOVANDI),0,72.918373,19.062537,    M/W   
SHIVAJI NAGAR JUNCTION (GOVANDI),0,72.916663,19.062401,    M/W   
SHIVAJI NAGAR JUNCTION (GOVANDI),0,72.917252,19.062419,    M/W   
SHIVAJI NAGAR JUNCTION (GOVANDI),0,72.919076,19.061796,    M/W   
SHIVAJI NAGAR (GOVANDI) TERMINUS,0,72.925404,19.060623,    M/W   
SUBHASH NAGAR (CHEMBUR-E),0,72.904911,19.060175,    M/W   
"KRISHNA BAUG, FINE ARTS SOCIETY (CHEMBUR)",0,72.897661,19.061727,    M/W   
AGARWAL MUNICIPAL HOSPITAL,0,72.945802,19.178566,    T   
AIROLI SECTOR 10,0,72.990236,19.149167,    T   
ANAND NAGAR (GHODBUNDER ROAD),0,72.967712,19.264705,    T   
BHANDUP PUMPING CENTRE,0,72.958001,19.154364,    T   
BRAHMAND PHASE-5,0,72.983481,19.244856,    T   
BRAHMAND PHASE-6,0,72.984689,19.246573,    T   
GHANSOLI RAILWAY STATION,0,73.00787,19.116316,    T   
HANUMAN CHOWK (MULUND-E),0,72.959408,19.169379,    T   
KASARVADAVALI,0,72.965382,19.269331,    T   
KHEDEKAR WADI,0,72.954474,19.166705,    T   
MADHANI CIRCLE,0,72.97821,19.257566,    T   
MAHATMA JYOTIBA PHULE CHOWK (MULUND-W),0,72.93467,19.173063,    T   
AMAR MAHAL,0,72.900586,19.066119,    M/W   
DAVA BAZAR (KALBADEVI),0,72.829268,18.946252,    B   
CHOWPATTY BAND STAND,0,72.809151,18.955768,    D   
AHILYABAI HOLKAR CHOWK (CHURCHGATE),0,72.827533,18.932121,    A   
GAIWADI,0,72.820423,18.953916,    B   
HUTATMA CHOWK,0,72.829633,18.929467,    A   
HUTATMA CHOWK,0,72.82968,18.929431,    A   
ARIHANT INDUSTRIAL ESTATE,0,72.8476833,19.1494667,    H/W   
NEW SIDDHARTH NAGAR (GOREGAON-W),0,72.8378833,19.1598667,    H/W   
JAIN MANDIR (GOREGAON-W),0,72.848636,19.16004,    H/W   
JOGESHWARI TELEPHONE EXCHANGE,0,72.843269,19.14093,    K/W   
GANDHI NAGAR (KANJURMARG),0,72.847659,19.058641,    M/E   
MUMBAI CENTRAL DEPOT,0,72.82362,18.968283,    E   
CAFE PARADISE,0,72.830766,18.961783,    E   
PT.PALUSKAR CHOWK (OPERA HOUSE)- MARWADI VIDYALAYA,0,72.81778,18.9575,    D   
SHUKLAJI STREET,0,72.824391,18.966124,    E   
ST.MARY S HIGH SCHOOL (MAZGAON),0,72.835156,18.969899,    E   
VATSALABAI DESAI CHOWK (HAJI ALI),0,72.811553,18.977036,    D   
VASANTRAO NAIK CHOWK (TARDEO),0,72.815054,18.969803,    D   
NANA CHOWK,0,72.813409,18.961336,    D   
DAULAT NAGAR (SANTACRUZ-W),0,72.833232,19.089691,    M/E   
JUHU BUS STATION,0,72.826918,19.106661,    K/W   
JUHU HOTEL,0,72.826873,19.103445,    K/W   
J.V.P.D.BUS STATION,0,72.82922,19.116113,    K/W   
SHRAWAN YASHWANTE CHOWK (KALA CHOWKY),0,72.841971,18.98808,    F/S   
ABHINAV SCHOOL,0,72.857951,19.302954,    R/N   
KELKAR COLLEGE,0,72.956632,19.162919,    T   
CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),0,72.834589,18.941856,    A   
OBEROI WOODS (GOREGAON-E),0,72.864536,19.169164,    H/W   
VINAY HIGH SCHOOL,0,72.900446,19.031075,    M/W   
CANOSSA SCHOOL (ANDHERI-E),0,72.865264,19.125169,    G/N   
CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),0,72.838388,18.9397,    A   
AHILYABAI HOLKAR CHOWK (CHURCHGATE),0,72.828293,18.93149,    A   
MAHIM,0,72.840897,19.041417,    F/N   
NAGRI NIWARA PLOT NO.5,0,72.879886,19.176137,    H/W   
AMRUT ANGAN,0,73.013089,19.208976,    T   
NENSEY COLONY,0,72.864581,19.238401,    R/N   
DR.SUCHAK CHOWK,0,72.850805,19.187767,    P/N   
SOMPURI MARKET,0,72.838672,19.081038,    M/E   
RAMESHWAR MANDIR (BORIVALI -E),0,72.870104,19.244285,    R/N   
TOBACCO COMPANY,0,72.826546,19.050008,    F/N   
BANDRA POLICE STATION,0,72.835738,19.055552,    M/E   
DANA BAZAR,0,73.008431,19.083585,    N   
WADALA FLYOVER BRIDGE,0,72.86239,19.018519,    F/N   
VIKHROLI STATION ROAD (E),0,72.931315,19.10949,    N   
KURLA STATION (W),0,72.87896,19.067727,    L   
MANTRALAYA,0,72.824412,18.928614,    A   
BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR),0,72.822681,19.012595,    G/S   
SHIVAR GARDEN,0,72.865704,19.288431,    R/N   
CHARKOP VILLAGE,0,72.821017,19.208886,    R/S   
BAYER HOUSE,0,72.912752,19.118565,    N   
"C.B.D.BELAPUR, KONKAN BHAVAN",0,73.040871,19.024337,    M/W   
MAFATLAL MILL,0,72.840847,18.979813,    E   
VIJAY NAGAR (MAROL MAROSHI),0,72.879932,19.121725,    G/N   
DOCKYARD ROAD RAILWAY STATION,0,72.844389,18.966345,    E   
MULUND DEPOT,0,72.946221,19.175765,    T   
B.S.E.S SUB-STATION (SWAMI SAMARTH NAGAR),0,72.82529,19.134566,    K/W   
MAHATMA PHULE MARKET (CRAWFORD MARKET),0,72.834054,18.945199,    B   
MAHATMA PHULE MARKET (CRAWFORD MARKET),0,72.834492,18.943889,    B   
DOCKYARD ROAD RAILWAY STATION,0,72.843542,18.968405,    E   
HIGHLAND GARDEN,0,72.828836,19.146033,    H/W   
SIR ALIYAWAR JUNG INSTITUTE(BANDRA-W),0,72.83423,19.052236,    F/N   
POWAI CHOWK (MULUND-W),0,72.9359,19.1726833,    T   
JAMBLI MOHALLA,0,72.829622,18.955982,    B   
KOKANIPADA (EXTENSION) (BORIVALI -E),0,72.872462,19.245984,    R/N   
AGAR BAZAR,0,72.833552,19.018619,    G/S   
SHRAWAN YASHWANTE CHOWK (KALA CHOWKY),0,72.841582,18.987384,    E   
S.R.A COLONY MANKHURD (LALLUBHAI COMPOUND),0,72.926803,19.04981,    M/W   
SANTACRUZ STATION (W),0,72.841281,19.08209,    M/E   
JAMA MASJID (MIRA ROAD),0,72.857524,19.28466,    R/N   
EKTA NAGAR (KANDIVALI-W),0,72.836989,19.213478,    R/S   
DAHISAR BRIDGE (LINK ROAD),0,72.853774,19.25832,    R/N   
WADALA MONORAIL STATION ROAD,0,72.873465,19.036828,    F/N   
VEER HUTATMA BHAI KOTWAL UDYAN (PLAZA),0,72.842289,19.021688,    F/N   
MANISHA NAGAR (KALWA),0,72.991814,19.197093,    T   
VIDYA VIHAR BUS STATION (W),0,72.896257,19.080174,    N   
MILITARY CAMP (KALINA),0,72.858096,19.082018,    M/E   
ASHOK VAN,0,72.867005,19.242214,    R/N   
DEONAR MUNICIPAL COLONY,0,72.924342,19.054561,    M/W   
MAHALAXMI STATION,0,72.824615,18.982106,    E   
IMPERIAL SQUARE SOCIETY,0,72.94762,19.284444,    R/N   
AIR INDIA QUARTERS,0,72.869993,19.081401,    L   
"HINDUSTAN NAKA, C.CHARANSINGH CHOWK",0,72.830004,19.207402,    R/S   
SION KOLIWADA,0,72.864705,19.039932,    F/N   
VASHI SECTOR 29,0,73.004783,19.089377,    N   
INDIRA NAGAR (SEWREE),0,72.854732,18.992614,    F/S   
INDIAN OIL NAGAR (ANDHERI-W),0,72.831453,19.129376,    K/W   
HUTATMA CHOWK,0,72.830133,18.933397,    A   
URAN PHATA,0,73.029809,19.03342,    M/W   
BHAYANDER POLICE STATION,0,72.846953,19.300409,    R/N   
R.T.O.(GHATKOPAR-E),0,72.910484,19.073268,    N   
DEONAR FIRE BRIGADE COLONY,0,72.922175,19.055726,    M/W   
AHILYABAI HOLKAR CHOWK (CHURCHGATE),0,72.828928,18.932827,    A   
"DR.DATTA SAMANT CHOWK, SAKI NAKA",0,72.885738,19.102864,    N   
GOMANT NAGAR (DAHISAR-W),0,72.858967,19.243367,    R/N   
SHIVRAM SOCIETY,0,72.944348,19.175684,    T   
PRABODHANKAR THACKERAY CHOWK (DADAR-W),0,72.836382,19.019669,    G/S   
"KHEDGALLI, SIDDHIVINAYAK MANDIR (PRABHADEVI)",0,72.83329,19.013912,    G/S   
AFGHAN CHURCH,0,72.816978,18.907188,    A   
"CARDINAL GRACIAS SCHOOL, TEACHER S COLONY",0,72.846959,19.068216,    M/E   
VANICHA PADA,0,72.872899,19.150058,    H/W   
GATE WAY PLAZA (POWAI),0,72.912864,19.1232,    N   
"DUMPING GROUND, NIRANKARI BHAVAN",0,72.925774,19.067218,    N   
BORIVALI (W) BUS STATION,0,72.856929,19.23191,    R/C   
REAY ROAD STATION,0,72.845417,18.976229,    E   
NAHUR STATION (E),0,72.94705,19.154337,    T   
