name,styleUrl,longitude,latitude,ward
"VIRWANI ESTATE, SARVODAYA NAGAR",0,72.859734,19.169794,NW-26
JAIBHIM NAGAR (GOREGAON-E),0,72.874803,19.170335,NW-26
I.T. PARK MAIN GATE (MALAD-E),0,72.881141,19.176101,NW-26
MAITREYEE SOCIETY,0,72.881228,19.174123,NW-26
SANKALP SOCIETY,0,72.879506,19.17639,NW-26
GOREGAON STATION (E) BUS STATION,0,72.850944,19.164314,NW-31
DAMU NAGAR (EXTENSION),0,72.8785333,19.2043333,NW-22
DHIRAJ VALLEY SOCIETY,0,72.86929,19.168345,NW-26
DINDOSHI DEPOT,0,72.865701,19.175904,NW-26
DINDOSHI BUS STATION,0,72.86573,19.175995,NW-26
DOORDARSHAN COLONY,0,72.871172,19.169213,NW-26
DR.SUCHAK CHOWK,0,72.850063,19.187549,NW-6
E.S.I.S COLONY (KANDIVALI-E),0,72.855018,19.200245,NW-6
DADASAHEB PHALKE CHITRANAGRI,0,72.887593,19.163276,NW-26
GAUTAM NAGAR (KANDIVALI-E),0,72.878372,19.200194,NW-22
GOREGAON CHECK NAKA NO.1,0,72.856304,19.16645,NW-26
GOREGAON STATION (E),0,72.851114,19.165019,NW-31
GROVEL COMPANY,0,72.860457,19.201594,NW-22
HANUMAN NAGAR (KANDIVALI-E),0,72.866143,19.201227,NW-22
HIRA PARK,0,72.860347,19.186345,NW-6
JAGAT SATGURU INDUSTRIAL ESTATE,0,72.854362,19.170234,NW-6
KANDIVALI BUS STATION (E),0,72.853515,19.201816,NW-6
KOKAN VIKAS (AAREY COLONY),0,72.870763,19.14341,NW-2
KRANTI NAGAR,0,72.872605,19.194173,NW-22
"FIRE BRIGADE, KRISHI UDYOG",0,72.864833,19.165379,NW-26
MAHINDRA GATE NO.4,0,72.87552,19.200418,NW-22
DESAI MUNICIPAL HOSPITAL,0,72.851115,19.178579,NW-6
MAHANANDA DAIRY,0,72.856115,19.149574,NW-31
MAIN PUMP HOUSE (AAREY COLONY),0,72.880303,19.139603,NW-2
"MAROSHI NAKA, PICNIC POINT",0,72.881854,19.136442,NW-2
MAYUR NAGAR (AAREY COLONY),0,72.884317,19.155659,NW-26
MUNICIPAL COLONY SECTOR -B (GOREGAON-E),0,72.877587,19.173462,NW-26
MUNICIPAL COLONY SECTOR -D (GOREGAON-E),0,72.879498,19.173264,NW-26
NARSIPADA,0,72.864993,19.201389,NW-22
KURLA S.T.DEPOT,0,72.884409,19.056771,NW-12
SAHAKAR NAGAR (SCLR- KURLA-E),0,72.893964,19.063804,NW-12
"NEHRU NAGAR  (KURLA-E), SHANTARAM RAUT CHOWK",0,72.880008,19.061395,NW-32
SHANTI NAGAR (WADALA-E),0,72.874908,19.020134,NW-34
TATA COLONY (CHUNABHATTI),0,72.874702,19.052864,NW-21
THAKKAR BAPPA COLONY (KURLA-E),0,72.88668,19.057667,NW-12
UMARSHI BAPPA CHOWK,0,72.888306,19.053855,NW-12
VASHI NAKA (CHEMBUR),0,72.896447,19.032763,NW-34
WADALA ROAD (MAHUL),0,72.890144,19.021378,NW-34
WADALA TRUCK TERMINAL (MAIN GATE),0,72.879954,19.036379,NW-21
NEHRU NAGAR (KURLA-E),0,72.885385,19.06352,NW-12
"WADALA MONO RAIL DEPOT,",0,72.87393,19.038879,NW-21
IMAX CINEMA,0,72.880308,19.030336,NW-34
R.C.F.POLICE STATION,0,72.895258,19.035744,NW-34
VISHNU NAGAR,0,72.902682,19.0228,NW-34
"M.M.R.D.A. COLONY, KOKARI AGAR",0,72.871338,19.036683,NW-21
M.M.R.D.A.COLONY (MAHUL),0,72.890317,19.017213,NW-34
BHAKTI BHAVAN (CHEMBUR),0,72.891442,19.052203,NW-12
VIVEKANAND COLLEGE (CHEMBUR),0,72.8894,19.049781,NW-12
LAL DONGAR,0,72.886949,19.049482,NW-12
M.M.R.D.A. COLONY (EXTENSION) MAHUL,0,72.887134,19.017573,NW-34
ADARSH NAGAR,0,72.83107,19.145384,NW-31
AMBOLI NAKA,0,72.841434,19.128245,NW-14
ANDHERI STATION (W),0,72.845983,19.119792,NW-27
ANDHERI MARKET,0,72.844517,19.122898,NW-14
VESAVA MARKET,0,72.806684,19.13915,NW-37
DHAKE COLONY,0,72.832896,19.127753,NW-14
DNYANSAGAR VIDYALAYA,0,72.833351,19.145937,NW-31
KAMLADEVI JAIN HIGH SCHOOL,0,72.828617,19.133485,NW-14
"RTO, ANDHERI",0,72.830395,19.1327,NW-14
FOUR BUNGALOWS,0,72.825483,19.131116,NW-14
VERSOVA VIEW,0,72.82467,19.125044,NW-14
GREEN PARK,0,72.830285,19.152819,NW-31
ACHARYA VIDYANIKETAN (MAHUL),0,72.890816,19.027684,NW-34
ANIK DEPOT,0,72.878201,19.04665,NW-21
CHEMBUR COLONY,0,72.89325,19.044515,NW-12
KAMGAR NAGAR (KURLA-E),0,72.885567,19.059437,NW-12
BASANT PARK,0,72.893504,19.049918,NW-12
BHAKTI PARK GATE (ANIK),0,72.879547,19.033009,NW-34
BHARAT PETROLEUM (MAHUL),0,72.898297,19.013801,NW-34
JIJAMATA NAGAR (MAHUL),0,72.888412,19.028171,NW-34
CALICO CHEMICALS,0,72.897904,19.022148,NW-34
"CHEMBUR NAKA, SWAMI VIVEKANAND CHOWK",0,72.893446,19.053947,NW-12
EVERARD NAGAR,0,72.875178,19.050949,NW-21
GADKARI QUARRY,0,72.907764,19.019748,NW-34
GANESH NAGAR (WADALA),0,72.867748,19.018052,NW-8
GAWANGAON REFINERIES,0,72.898374,19.009971,NW-34
LUBE INDIA COMPANY,0,72.904131,19.0071,NW-34
KURLA BUS STATION (E),0,72.8801833,19.0644333,NW-32
NEHRU NAGAR  (KURLA-E) MUNICIPAL SCHOOL,0,72.881329,19.060817,NW-12
MAHUL MARKET,0,72.890412,19.015388,NW-34
MARAWALI CHURCH,0,72.894031,19.040884,NW-12
"M.M.R.D.A COLONY, GADKARI QUARRY",0,72.90707,19.022115,NW-34
NEHRU NAGAR  (KURLA-E) BUILDING NO.36,0,72.8811,19.063509,NW-32
PRIYADARSHINI (CHUNABHATTI),0,72.8793,19.052433,NW-12
R.C.F. (CHEMBUR),0,72.889607,19.033736,NW-34
R.C.F.(CHEMBUR) GATE NO.1,0,72.891115,19.038597,NW-34
JOE & HELEN D MELLO GARDEN,0,72.842393,19.129898,NW-14
JANKIDEVI VIDYALAYA,0,72.820856,19.139911,NW-14
AAI TULJABHAVANI CHOWK,0,72.829162,19.142248,NW-14
MACHHALIMAR (VESAVA),0,72.811936,19.133264,NW-14
BANK OF MAHARASHTRA (ANDHERI-W),0,72.825807,19.140873,NW-14
MHADESHWAR MANDIR,0,72.823491,19.136806,NW-14
GEETANJALI (ANDHERI-W),0,72.84261,19.131263,NW-14
MILLAT NAGAR,0,72.828557,19.14933,NW-31
KAMLAKAR WALAWALKAR UDYAN,0,72.828307,19.152835,NW-31
MADH MARKET,0,72.789971,19.141286,NW-37
MADH SONAPUR,0,72.796329,19.141987,NW-37
MADH TEMPLE,0,72.791093,19.140672,NW-37
MAHAPALIKA PUMPING CENTRE (MALVANI),0,72.82445,19.1835333,NW-23
ASMITA JYOTI,0,72.82754,19.196713,NW-23
VITTHAL MANDIR (KANDIVALI-W),0,72.826358,19.200398,NW-23
MALATI COTTAGE,0,72.789549,19.163184,NW-37
MALVANI AKASHWANI,0,72.810995,19.196384,NW-23
"MALVANI VILLAGE, MALVANI CHURCH",0,72.808789,19.196419,NW-23
"MALVANI DEPOT, GAIKWAD NAGAR",0,72.819136,19.183635,NW-23
MARVE BEACH-ESSEL WORLD,0,72.798812,19.198958,NW-23
MARVE VILLAGE,0,72.799501,19.194956,NW-23
SHANTI NAGAR (MADH),0,72.790988,19.150321,NW-37
RATHODI,0,72.816577,19.196678,NW-23
SHIVAJI NAGAR (MADH),0,72.794467,19.141588,NW-37
SIR J.P.PRIMARY SCHOOL,0,72.796948,19.170589,NW-37
TOWNSHIP MUNICIPAL SCHOOL (MALVANI),0,72.824812,19.196287,NW-23
VYAS WADI,0,72.790734,19.147773,NW-37
YOGASHRAM,0,72.790647,19.167792,NW-37
SAIKRUPA NAGAR,0,72.80627,19.196127,NW-23
ABHINAV SCHOOL,0,72.857913,19.302619,NW-18
ANAND HOSPITAL (DAHISAR),0,72.8594333,19.2577833,NW-11
AANGAN,0,72.872682,19.207933,NW-22
ASHIRWAD HOSPITAL,0,72.864923,19.256975,NW-11
ASHISH COMPLEX,0,72.861981,19.261535,NW-11
ASHOK VAN,0,72.866653,19.242404,NW-35
ASMITA SUPER MARKET,0,72.864542,19.273154,NW-11
AVDHUT NAGAR,0,72.8591333,19.2565833,NW-11
AYYAPA MANDIR,0,72.85986,19.275853,NW-11
AZAD NAGAR (MIRA ROAD),0,72.857212,19.296602,NW-18
MAHINDRA COMPANY GATE (B.H.A.D. COLONY),0,72.865646,19.205608,NW-22
"BHAYANDER PHATAK, JANAKI RESIDENCY",0,72.852397,19.297973,NW-18
GOLDEN NEST(BHAYANDER),0,72.857166,19.294525,NW-18
BHAYANDER RAILWAY STATION (W),0,72.851741,19.311839,NW-18
BHAYANDER STATION (E),0,72.853379,19.309817,NW-18
BHAYANDER MARKET,0,72.855369,19.307776,NW-18
BHAYANDER PADA,0,72.952301,19.283369,NW-24
BORIVALI (E) STATION,0,72.85752,19.229354,NW-35
OSHIWARA POLICE STATION,0,72.831429,19.148023,NW-31
GILBERT HILL,0,72.839252,19.122877,NW-14
PICNIC COTTAGE (VERSOVA),0,72.813982,19.130863,NW-14
RAMESH NAGAR (ANDHERI-W),0,72.842952,19.132049,NW-14
RIDDHI SIDDHI,0,72.810449,19.137428,NW-37
"R.T.O. (ANDHERI-W), NEW VIKAS HOUSING SOCIETY",0,72.825767,19.131965,NW-14
SEVEN BUNGALOWS BUS STATION,0,72.819922,19.131377,NW-14
SEVEN BUNGALOWS GARDEN,0,72.817338,19.129212,NW-14
SKYLARK,0,72.824329,19.146455,NW-31
SHREE SWAMI SAMARTH NAGAR,0,72.825514,19.139237,NW-14
SHREE SWAMI SAMARTH NAGAR MARKET,0,72.823599,19.144954,NW-31
VEERA DESAI ROAD,0,72.83758,19.134738,NW-14
VESAVA VILLAGE,0,72.806789,19.138446,NW-37
VESAVA-YARI ROAD BUS STATION,0,72.8081667,19.1395167,NW-37
YARI ROAD,0,72.809535,19.139451,NW-37
PRATAP SOCIETY (ANDHERI-W),0,72.822955,19.129912,NW-14
SEVEN BUNGALOWS,0,72.820483,19.130534,NW-14
PRATHAMESH COMPLEX,0,72.837273,19.13761,NW-14
VEERA DESAI ROAD (EXTENSION),0,72.837205,19.139896,NW-31
SAROTAPADA (ANDHERI-W),0,72.837572,19.132931,NW-14
AKSA BEACH,0,72.797325,19.173562,NW-37
BAFIRA NAGAR,0,72.82057,19.197602,NW-23
BHUMI COMPLEX,0,72.821499,19.200702,NW-23
GURUDWAR (MALAD-W),0,72.817283,19.182179,NW-23
DHARIVALI VILLAGE,0,72.795931,19.169721,NW-37
RAVIKIRAN SOCIETY,0,72.816762,19.180281,NW-23
"FIRE BRIGADE, KHARODI COLONY",0,72.822064,19.195318,NW-23
I.N.S.HAMALA (MAIN GATE) MARVE,0,72.798515,19.191929,NW-23
KAMAL TALAO,0,72.812878,19.196377,NW-23
"AMBEWADI, MITH CHOWKY (MALAD-W)",0,72.833797,19.196718,NW-23
"MADH BEACH, MADH CHURCH",0,72.790224,19.144592,NW-37
MIRA-BHAYANDER MUNICIPAL HEAD OFFICE,0,72.848408,19.301683,NW-18
MERCURY BUILDING,0,72.875011,19.210148,NW-22
KASHIMIRA TELEPHONE EXCHANGE,0,72.87633,19.27241,NW-3
MIRA ROAD STATION (E),0,72.857935,19.281616,NW-18
"N.L.COMPLEX, RIDDHI SIDDHI SOCIETY (DAHISAR-E)",0,72.86565,19.26095,NW-11
NAVGHAR NAKA (BHAYANDAR),0,72.863086,19.307817,NW-18
NEELKAMAL NAKA,0,72.8854167,19.2734167,NW-3
SUHASINI PAWASKAR MARG (DAHISAR-E),0,72.871306,19.253386,NW-11
NOVELTY SILK MILL (DAHISAR-E),0,72.864934,19.254364,NW-11
OMKARESHWAR MANDIR,0,72.863502,19.230216,NW-35
PENKARPADA,0,72.871749,19.263717,NW-11
POONAM SAGAR COMPLEX (MIRA ROAD),0,72.862773,19.273632,NW-11
PUNJAB DAIRY (KASHIMIRA),0,72.889902,19.27902,NW-3
RAJ BUCKET FACTORY,0,72.88987,19.287981,NW-3
RAJENDRA NAGAR,0,72.864717,19.251527,NW-11
RAJSHIV BUILDING,0,72.867299,19.243714,NW-35
DONGRE WADI,0,72.868915,19.244835,NW-35
RUSHIVAN,0,72.8730667,19.2363167,NW-35
"SWATANTRAVEER SAVARKAR CHOWK, BHAYANDER (E)",0,72.859887,19.294246,NW-18
S.T.DEPOT (BORIVALI -E),0,72.86496,19.240885,NW-35
SHREE SAI HOSPITAL,0,72.866754,19.213947,NW-22
SAIBABA MANDIR (SAMATA NAGAR),0,72.871552,19.205719,NW-22
SAMATA NAGAR (KANDIVALI),0,72.869266,19.205825,NW-22
BUILDING NO.1 & 2 (SAMATA NAGAR),0,72.868037,19.205827,NW-22
SARASWATI COMPLEX (DAHISAR),0,72.8599833,19.2640667,NW-11
TERA PANTH BHAVAN,0,72.863855,19.278141,NW-11
SHAKTI NAGAR,0,72.8620167,19.2598,NW-11
"SHREEKRISHNA NAGAR, SHANTIVAN (BORIVALI -E)",0,72.864128,19.233549,NW-35
SHITAL GARDEN (MIRA ROAD),0,72.864346,19.283498,NW-18
SHEETAL SAROVAR (MIRA ROAD),0,72.868,19.282036,NW-18
SHREE KRISHNA NAGAR (BORIVALI -E),0,72.863472,19.233206,NW-35
SHRIKRISHNA GARDEN SOCIETY,0,72.876093,19.269727,NW-11
SHREENATH COMPLEX,0,72.862182,19.2916,NW-18
MADHUSHREE MIRA ROAD,0,72.867788,19.271051,NW-11
SIDDHARTH NAGAR,0,72.871061,19.215404,NW-22
SILVER PARK (MIRA ROAD),0,72.873946,19.282012,NW-3
ST.MARY SCHOOL (DAHISAR-E),0,72.867015,19.25694,NW-11
SUDHINDRA NAGAR,0,72.8602333,19.25915,NW-11
SURYA SHOPPING CENTRE,0,72.869451,19.274358,NW-11
THAKUR COLLEGE (KANDIVALI-E),0,72.872769,19.206136,NW-22
THAKUR COMPLEX (KANDIVALI-E),0,72.864313,19.208634,NW-22
JIVALA PADA,0,72.869883,19.214635,NW-22
CORPORATION BANK (DAHISAR-E),0,72.863,19.259747,NW-11
CROSS GARDEN,0,72.849815,19.303093,NW-18
DAHISAR STATION ROAD (E),0,72.862502,19.248608,NW-35
DHOBI GHAT (BORIVALI-E),0,72.8659667,19.2319333,NW-35
GAIMUKH (GHODBUNDER RD),0,72.936203,19.285021,NW-24
GANESH MANDIR (DAHISAR-E),0,72.870692,19.265677,NW-11
GANESH NAGAR (BORIVALI -E),0,72.864976,19.246486,NW-35
"GANESH NAGAR (DAHISAR), GOKUL ANAND HOTEL",0,72.864729,19.246197,NW-35
GAURAV RESIDENCY,0,72.86125,19.27458,NW-11
GARTAN PADA,0,72.868274,19.252306,NW-11
GHODBUNDER VILLAGE,0,72.889335,19.29173,NW-3
GHODBUNDER VILLAGE JUNCTION,0,72.893324,19.286835,NW-3
GODDEV NAKA,0,72.85873,19.304183,NW-18
GOKULANAND HOTEL,0,72.865254,19.244002,NW-35
GREEN LAWN ACADEMY,0,72.878914,19.278798,NW-3
"HARI BHAKTI, DOVEL COMPANY",0,72.889901,19.281902,NW-3
HITCO,0,72.876468,19.280198,NW-3
JAIN MANDIR (SAMATA NAGAR-KANDIVALI-E),0,72.872917,19.213453,NW-22
JAIN MANDIR (BHAYANDER-W),0,72.849947,19.305542,NW-18
JAIN MANDIR (GHODBUNDER RD),0,72.900013,19.285257,NW-3
JAMMU & KASHMIR BANK,0,72.87077,19.280394,NW-3
KAJUPADA (GHODBUNDER ROAD),0,72.922685,19.279102,NW-3
KAJUPADA (BORIVALI -E),0,72.8695333,19.2338833,NW-35
KASHIMIRA,0,72.883464,19.272983,NW-3
KOKANI PADA (BORIVALI -E),0,72.870531,19.247402,NW-35
SHREE KOTESHWARI MANDIR,0,72.868818,19.214002,NW-22
MAGATHANE DEPOT,0,72.865933,19.220587,NW-22
JAI MAHAKALI MANDIR,0,72.864019,19.241427,NW-35
THE CITY CO-OP BANK LTD,0,72.865431,19.233785,NW-35
MAHAVISHNU MANDIR,0,72.875781,19.26521,NW-11
MANAV KALYAN KENDRA,0,72.861058,19.24578,NW-35
FISH MARKET,0,72.869018,19.247916,NW-35
E.S.I.S HOSPITAL (THAKUR VILLAGE),0,72.877223,19.208154,NW-22
V MALL,0,72.867573,19.212276,NW-22
VAISHALI NAGAR (DAHISAR-E),0,72.873385,19.250948,NW-11
VERSOVA BRIDGE (GHODBUNDER RD),0,72.903847,19.284716,NW-3
VITTHAL RAKHUMAI MANDIR (DAHISAR-E),0,72.865446,19.257336,NW-11
VICEROY PARK,0,72.873165,19.211719,NW-22
SAMATA NAGAR BUS STATION (KANDIVALI-E),0,72.869564,19.206152,NW-22
NATIONAL PARK GATE,0,72.864966,19.230767,NW-35
SANJAY GANDHI UDYAN (NATIONAL PARK),0,72.86785,19.227815,NW-35
CHINCH PADA (SG NATIONAL PARK),0,72.874985,19.222868,NW-22
M.S.E.B TRANSMISSION COMPANY (SGNP),0,72.881185,19.224234,NW-22
KANHERI CAVES,0,72.901286,19.208839,NW-22
MATUNGA STATION (W),0,72.847362,19.030437,NW-8
"TATA POWER (DHARAVI), CENTRAL RAILWAY STATION (W)",0,72.849269,19.031801,NW-21
KUMBHARWADA (DHARAVI),0,72.854751,19.037469,NW-21
MATUNGA LABOUR CAMP,0,72.853221,19.038416,NW-21
DHARAVI POLICE STATION,0,72.857625,19.043623,NW-21
KAMRAJ VIDYALAYA (DHARAVI),0,72.855746,19.041255,NW-21
DHARAVI FLYOVER,0,72.849938,19.046347,NW-29
LOKMANYA TILAK HOSPITAL (SION),0,72.861125,19.037725,NW-21
CHUNABHATTI BUS TERMINUS,0,72.868071,19.051858,NW-21
AGHADI NAGAR,0,72.859218,19.127054,NW-2
GOREGAON CHECK NAKA NO.2,0,72.879635,19.126025,NW-2
"DATTA TEKDI, SHIV TEKDI",0,72.860884,19.139422,NW-2
"DR.AMBEDKAR UDYAN, CHEMBUR STATION",0,72.900369,19.062333,NW-12
DURGA NAGAR (JOGESHWARI-E),0,72.872129,19.138217,NW-2
GREEN FIELDS,0,72.869315,19.139526,NW-2
"GUNDAVALI, LION S CLUB",0,72.856228,19.121288,NW-2
GURUDWAR CHOWK (ANDHERI-E),0,72.862745,19.125682,NW-2
BORIVALI (W)STATION (JAYA TALKIES),0,72.855705,19.227826,NW-35
HEMA INDUSTRIAL ESTATE,0,72.862865,19.131744,NW-2
HOLY SPIRIT HOSPITAL (ANDHERI-E),0,72.866993,19.126597,NW-2
INCOME TAX COLONY (JOGESHWARI-E),0,72.860756,19.13121,NW-2
JOGESHWARI STATION-E,0,72.849955,19.135224,NW-2
JOHN BACKER,0,72.888954,19.114926,NW-20
KALPATARU ESTATE (MAJAS),0,72.867499,19.139715,NW-2
L & T GATE NO.6 (POWAI),0,72.892743,19.124214,NW-20
"KONDIVITA CAVES, MAHAKALI CAVES",0,72.872723,19.130421,NW-2
MILIND NAGAR (POWAI),0,72.889985,19.126472,NW-20
NAMASKAR,0,72.870789,19.138497,NW-2
NITIE (POWAI),0,72.899839,19.134949,NW-20
CHINAI COLLEGE,0,72.851094,19.123219,NW-2
P.M.G.P COLONY (MAJAS),0,72.87005,19.134503,NW-2
"PARSI PANCHAYAT(ANDHERI-E),  DHOBI GHAT",0,72.851445,19.124755,NW-2
POST OFFICE JOGESHWARI (E),0,72.849939,19.130969,NW-2
PRATAP NAGAR (JOGESHWARI-E),0,72.856738,19.140865,NW-2
RAMADA HOTEL (POWAI),0,72.899477,19.136358,NW-20
RAMWADI (JOGESHWARI-E),0,72.858621,19.140288,NW-2
"BALASAHEB THACKERAY TRAUMA CENTRE, S.R.P. CAMP",0,72.854742,19.14184,NW-2
SANJAY NAGAR (JOGESHWARI-E),0,72.855686,19.136935,NW-2
SARIPUT NAGAR,0,72.874889,19.132012,NW-2
SADBHAKTI MANDIR,0,72.849997,19.129479,NW-2
SEEPZ,0,72.874882,19.127956,NW-2
SEEPZ VILLAGE,0,72.878198,19.130017,NW-2
P.W.D.OFFICE (POWAI),0,72.896533,19.129952,NW-20
N.G.PARK,0,72.871437,19.242984,NW-35
DAHISAR STN (E),0,72.86058,19.249628,NW-35
GOLDEN CHEMICALS (DAHISAR-E),0,72.8735,19.262101,NW-11
CHAITANYA HOSPITAL,0,72.863562,19.290138,NW-18
ST.LAWRENCE HIGH SCHOOL (KANDIVALI-E),0,72.862152,19.213068,NW-22
JANTA NAGAR (KANDIVALI-E),0,72.860963,19.213013,NW-22
SIDDHARTH NAGAR (KANDIVALI-E),0,72.871147,19.214518,NW-22
NILKANT APARTMENT,0,72.8891333,19.2719,NW-3
R.T.O.CAMP (KASHIMIRA),0,72.890004,19.284314,NW-3
GUNCHECHA PARK,0,72.877501,19.211992,NW-22
MUNICIPAL ENGLISH SCHOOL,0,72.876853,19.214431,NW-22
MATUNGA STATION (E),0,72.851233,19.027583,NW-8
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.85546,19.027468,NW-8
"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",0,72.852888,19.02407,NW-8
MATUNGA RAILWAY PHATAK (E),0,72.854298,19.032644,NW-21
RANI LAXMIBAI CHOWK (SION),0,72.862652,19.041033,NW-21
CHUNABHATTI,0,72.867206,19.051542,NW-21
MATUNGA POLICE STATION (KINGS CIRCLE STATION),0,72.857747,19.030586,NW-21
GANDHI MARKET (KINGS CIRCLE),0,72.858943,19.03299,NW-21
BMC WARD OFFICE,0,72.85445,19.031633,NW-21
"DHARAVI T JUNCTION, TAPASE CHOWK",0,72.852531,19.047586,NW-21
DHARAVI KOLIWADA,0,72.855352,19.048382,NW-21
N.C.P.A.,0,72.820275,18.926542,NW-19
TARAPOREWALA AQUARIUM,0,72.819896,18.94845,NW-4
M.M.R.D.A. PAY & PARK (BKC),0,72.861253,19.061801,NW-32
TATA COLONY (BKC),0,72.858033,19.060544,NW-32
"DR.AMBEDKAR ROAD, KHAR",0,72.829361,19.070138,NW-1
G.D.SOMANI SCHOOL,0,72.819201,18.916098,NW-19
PHANASWADI,0,72.824611,18.952744,NW-4
CITI BANK (BKC),0,72.867748,19.068833,NW-32
MARATHA COLONY,0,72.846565,19.075091,NW-1
"CHARKOP SECTOR 9, AKSHARA VIDYALAYA",0,72.819486,19.219735,NW-30
KORA KENDRA,0,72.852448,19.220164,NW-30
SAHYADRI NAGAR (CHARKOP),0,72.828747,19.210283,NW-30
SAIBABA MANDIR (KANDIVALI-W),0,72.828598,19.217736,NW-30
SATYA NAGAR,0,72.841399,19.216525,NW-30
DNYANSAGAR VIDAYALAYA,0,72.833104,19.145892,NW-31
KALA VIDYALAYA,0,72.813671,19.181679,NW-23
SAI SHRADDHA SHOPPING COMPLEX (MALVANI),0,72.816459,19.178565,NW-23
HIRADEVI MANDIR,0,72.786618,19.157399,NW-37
"MALVANI BLOCK NO.5, POLICE STATION",0,72.821972,19.191966,NW-23
KHAR TELEPHONE EXCHANGE,0,72.834264,19.070232,NW-1
PALI MARKET,0,72.829519,19.062053,NW-29
PERI CROSS ROAD,0,72.823687,19.059934,NW-29
SHERLEY VILLAGE,0,72.822082,19.071181,NW-1
JOHN BAPTIST ROAD,0,72.82555,19.047667,NW-29
"AAREY UNIT NO.6, MARKET",0,72.874353,19.158048,NW-26
GOKULDHAM,0,72.867566,19.174388,NW-26
D MONTE GARDEN,0,72.826167,19.059683,NW-29
GALAXY APARTMENTS,0,72.823055,19.054369,NW-29
CHITRANAGRI ENTRY GATE,0,72.878171,19.165557,NW-26
"AMRUT SHAKTI, CALILIO BUILDING",0,72.897169,19.107702,NW-20
B CROSS ROAD,0,72.868198,19.114582,NW-27
BAMAN PADA,0,72.858548,19.104378,NW-27
CHANDIVALI JUNCTION,0,72.888329,19.111682,NW-20
"GARWARE CHOWK, KOLDONGRI NO.2",0,72.851388,19.110363,NW-27
"GUJRAT SOCIETY, DAYALDAS ROAD",0,72.851054,19.09702,NW-27
"CHANDIVALI STUDIO, PETROL PUMP",0,72.895769,19.114603,NW-20
MAROL PIPELINE,0,72.872191,19.110916,NW-27
JANKALYAN NAGAR POLICE CHOWKY,0,72.820635,19.199183,NW-23
ZUNKA BHAKAR KENDRA (MALVANI),0,72.82535,19.1903833,NW-23
ABHYUDAYA BANK,0,72.857513,19.226147,NW-35
BALAJI BUILDING,0,72.858351,19.286467,NW-18
BISHOP SCHOOL,0,72.851657,19.295163,NW-18
MIRA ROAD STATION,0,72.858059,19.281462,NW-18
N.L.COMPLEX JUNCTION (DAHISAR-E),0,72.864997,19.259504,NW-11
NENSEY COLONY,0,72.864439,19.238328,NW-35
KURAR VILLAGE,0,72.858603,19.184989,NW-6
RAMESH HOTEL(MALAD-E),0,72.861904,19.187075,NW-6
SANGITA TALKIES,0,72.851725,19.189999,NW-6
"AAREY HOSPITAL, MUNICIPAL SCHOOL",0,72.876563,19.14832,NW-26
"TRACTOR GATE NO.3, VASA HOSPITAL",0,72.872429,19.200697,NW-22
KOKANI PADA (MALAD-E),0,72.86388,19.184287,NW-6
MALAD POST OFFICE,0,72.85023,19.179464,NW-6
"AAREY POLICE STATION, CHHOTA KASHMIR",0,72.871308,19.16251,NW-26
SMALLSCALE INDUSTRIES,0,72.857125,19.160975,NW-26
TAPOVAN (PATHANWADI),0,72.859471,19.179984,NW-6
ADARSH HIGH SCHOOL (ANIK),0,72.876882,19.024218,NW-34
"LOKSHAHIR SATHE UDYAN, SUMAN NAGAR",0,72.884439,19.053573,NW-12
SHANKAR MANDIR (MAHUL),0,72.896999,19.029267,NW-34
PARSIWADA (CHAKALA),0,72.855637,19.108785,NW-27
SAHAR CARGO COMPLEX,0,72.865366,19.097326,NW-27
SAHAR VILLAGE,0,72.865004,19.098464,NW-27
SUBHASH NAGAR (KHAIRANI ROAD),0,72.8978,19.096807,NW-28
DOMESTIC AIRPORT TERMINAL 1-A,0,72.855713,19.093409,NW-27
VILE PARLE POLICE STATION (E),0,72.854257,19.096118,NW-27
WOOD HOUSE (COLABA),0,72.824224,18.91527,NW-19
FIVE GARDENS,0,72.854544,19.019735,NW-8
K.V.YADAV CHOWK,0,72.827973,18.999065,NW-33
RUBY MILL,0,72.845156,19.023939,NW-8
"MALAD STATION (E), PODDAR PARK",0,72.850187,19.186854,NW-6
CHUNABHATTI PHATAK,0,72.87092,19.052935,NW-21
HIGHWAY APARTMENT (SION),0,72.868168,19.04801,NW-21
NAIK NAGAR (KURLA-E),0,72.883429,19.060077,NW-12
BHAKTI PARK MONO RAIL STATION,0,72.87782,19.029512,NW-34
SINDHI SOCIETY GYMKHANA (CHEMBUR),0,72.890245,19.050721,NW-12
M.M.R.D.A.COLONY BUILDING NO.31 (MAHUL),0,72.889357,19.017393,NW-34
HPCL NORTH GATE (MAHUL),0,72.900573,19.022258,NW-34
EVEREST SOCIETY (KURLA-E),0,72.890973,19.061336,NW-12
MAHUL VILLAGE,0,72.890365,19.014024,NW-34
CHILDRENS HOME,0,72.928667,19.042727,NW-7
"AROGYA HOSPITAL, D MART",0,73.015754,19.01907,NW-9
DATTAGURU CO-OPERATIVE HOUSING SOCIETY,0,72.920201,19.047929,NW-7
GAVDEVI CHOWK (SARSOLE),0,73.014784,19.043137,NW-9
"R.C.F.COLONY (CHEMBUR), GOLF CLUB",0,72.898655,19.046125,NW-12
